;id;full_name;first_name;last_name;is_active
1182;76637;Kent Edelin;Kent;Edelin;False
1183;76638;Keith Edmonson;Keith;Edmonson;False
1184;721;Tyus Edney;Tyus;Edney;False
1185;1630162;Anthony Edwards;Anthony;Edwards;True
1186;76646;Bill Edwards;Bill;Edwards;False
1187;898;Blue Edwards;Blue;Edwards;False
1188;1629035;Carsen Edwards;Carsen;Edwards;False
1189;2451;Corsley Edwards;Corsley;Edwards;False
1190;346;Doug Edwards;Doug;Edwards;False
1191;76641;Franklin Edwards;Franklin;Edwards;False
1192;229;James Edwards;James;Edwards;False
1193;76643;Jay Edwards;Jay;Edwards;False
1194;2823;John Edwards;John;Edwards;False
1195;1630556;Kessler Edwards;Kessler;Edwards;True
1196;236;Kevin Edwards;Kevin;Edwards;False
1197;1630306;Rob Edwards;Rob;Edwards;False
1198;202197;Shane Edwards;Shane;Edwards;False
1199;1629053;Vincent Edwards;Vincent;Edwards;False
1200;76647;Johnny Egan;Johnny;Egan;False
1201;76648;Lonnie Eggleston;Lonnie;Eggleston;False
1202;76649;Eddie Ehlers;Eddie;Ehlers;False
1203;378;Craig Ehlo;Craig;Ehlo;False
1204;76651;Dick Eichhorst;Dick;Eichhorst;False
1205;458;Howard Eisley;Howard;Eisley;False
1206;1918;Obinna Ekezie;Obinna;Ekezie;False
1207;2064;Khalid El-Amin;Khalid;El-Amin;False
1208;76653;Don Eliason;Don;Eliason;False
1209;53;Mario Elie;Mario;Elie;False
1210;1629604;CJ Elleby;CJ;Elleby;True
1211;76655;Ray Ellefson;Ray;Ellefson;False
1212;1627740;Henry Ellenson;Henry;Ellenson;False
1213;201961;Wayne Ellington;Wayne;Ellington;False
1214;76656;Bob Elliott;Bob;Elliott;False
1215;251;Sean Elliott;Sean;Elliott;False
1216;76658;Alexander Ellis;Alexander;Ellis;False
1217;76664;Bo Ellis;Bo;Ellis;False
1218;107;Dale Ellis;Dale;Ellis;False
1219;1677;Harold Ellis;Harold;Ellis;False
1220;76661;Joe Ellis;Joe;Ellis;False
1221;1631165;Keon Ellis;Keon;Ellis;True
1222;111;LaPhonso Ellis;LaPhonso;Ellis;False
1223;1034;LeRon Ellis;LeRon;Ellis;False
1224;76663;Leroy Ellis;Leroy;Ellis;False
1225;101145;Monta Ellis;Monta;Ellis;False
1226;442;Pervis Ellison;Pervis;Ellison;False
1227;600010;Len Elmore;Len;Elmore;False
1228;1922;Francisco Elson;Francisco;Elson;False
1229;76667;Darrell Elston;Darrell;Elston;False
1230;2408;Melvin Ely;Melvin;Ely;False
1231;203954;Joel Embiid;Joel;Embiid;True
1232;76668;Wayne Embry;Wayne;Embry;False
1233;2765;Andre Emmett;Andre;Emmett;False
1234;76669;Ned Endress;Ned;Endress;False
1235;76670;Chris Engler;Chris;Engler;False
1236;76671;Wayne Englestad;Wayne;Englestad;False
1237;76672;A.J. English;A.J.;English;False
1238;76673;Alex English;Alex;English;False
1239;76674;Claude English;Claude;English;False
1240;76676;Jojo English;Jojo;English;False
1241;203119;Kim English;Kim;English;False
1242;76675;Scott English;Scott;English;False
1243;76677;Gene Englund;Gene;Englund;False
1244;203898;Tyler Ennis;Tyler;Ennis;False
1245;203516;James Ennis III;James;Ennis III;False
1246;76678;Ray Epps;Ray;Epps;False
1247;201623;Semih Erden;Semih;Erden;False
1248;76679;Bo Erias;Bo;Erias;False
1249;76680;Keith Erickson;Keith;Erickson;False
1250;76681;Julius Erving;Julius;Erving;False
1251;1915;Evan Eschmeyer;Evan;Eschmeyer;False
1252;76682;Jack Eskridge;Jack;Eskridge;False
1253;76683;Vincenzo Esposito;Vincenzo;Esposito;False
1254;1629234;Drew Eubanks;Drew;Eubanks;True
1255;76687;Bob Evans;Bob;Evans;False
1256;967;Brian Evans;Brian;Evans;False
1257;76685;Earl Evans;Earl;Evans;False
1258;1628980;Jacob Evans;Jacob;Evans;False
1259;1628393;Jawun Evans;Jawun;Evans;False
1260;202379;Jeremy Evans;Jeremy;Evans;False
1261;2230;Maurice Evans;Maurice;Evans;False
1262;76686;Mike Evans;Mike;Evans;False
1263;2501;Reggie Evans;Reggie;Evans;False
1264;201936;Tyreke Evans;Tyreke;Evans;False
1265;101137;Daniel Ewing;Daniel;Ewing;False
1266;121;Patrick Ewing;Patrick;Ewing;False
1267;201607;Patrick Ewing;Patrick;Ewing;False
1268;203957;Dante Exum;Dante;Exum;False
1269;201963;Christian Eyenga;Christian;Eyenga;False
1270;203105;Festus Ezeli;Festus;Ezeli;False
1271;76689;Johnny Ezersky;Johnny;Ezersky;False
1272;76690;Joe Fabel;Joe;Fabel;False
1273;76691;John Fairchild;John;Fairchild;False
1274;1629605;Tacko Fall;Tacko;Fall;False
1275;76692;Phil Farbman;Phil;Farbman;False
1276;202702;Kenneth Faried;Kenneth;Faried;False
1277;76693;Dick Farley;Dick;Farley;False
1278;200770;Jordan Farmar;Jordan;Farmar;False
1279;2824;Desmon Farmer;Desmon;Farmer;False
1280;76695;Jim Farmer;Jim;Farmer;False
1281;76694;Mike Farmer;Mike;Farmer;False
1282;1108;Tony Farmer;Tony;Farmer;False
1283;76696;Bob Faught;Bob;Faught;False
1284;203543;Vitor Faverani;Vitor;Faverani;False
1285;202324;Derrick Favors;Derrick;Favors;True
1286;201174;Nick Fazekas;Nick;Fazekas;False
1287;76697;Dave Fedor;Dave;Fedor;False
1288;76698;Bob Feerick;Bob;Feerick;False
1289;76699;Butch Feher;Butch;Feher;False
1290;994;Jamie Feick;Jamie;Feick;False
1291;76701;Ron Feiereisel;Ron;Feiereisel;False
1292;76702;George Feigenbaum;George;Feigenbaum;False
1293;76703;Dave Feitl;Dave;Feitl;False
1294;1627770;Kay Felder;Kay;Felder;False
1295;1626245;Cristiano Felicio;Cristiano;Felicio;False
1296;203467;Carrick Felix;Carrick;Felix;False
1297;101230;Noel Felix;Noel;Felix;False
1298;76704;Ray Felix;Ray;Felix;False
1299;101109;Raymond Felton;Raymond;Felton;False
1300;76705;Jake Fendley;Jake;Fendley;False
1301;76706;Bill Fenley;Bill;Fenley;False
1302;2724;Desmond Ferguson;Desmond;Ferguson;False
1303;1628390;Terrance Ferguson;Terrance;Ferguson;False
1304;201164;Rudy Fernandez;Rudy;Fernandez;False
1305;1628981;Bruno Fernando;Bruno;Fernando;True
1306;76707;Eric Fernsten;Eric;Fernsten;False
1307;76708;Al Ferrari;Al;Ferrari;False
1308;76709;Rolando Ferreira;Rolando;Ferreira;False
1309;273;Duane Ferrell;Duane;Ferrell;False
1310;1627812;Yogi Ferrell;Yogi;Ferrell;False
1311;76711;Arnie Ferrin;Arnie;Ferrin;False
1312;76712;Bob Ferry;Bob;Ferry;False
1313;198;Danny Ferry;Danny;Ferry;False
1314;201178;Kyrylo Fesenko;Kyrylo;Fesenko;False
1315;76713;Kenny Fields;Kenny;Fields;False
1316;202361;Landry Fields;Landry;Fields;False
1317;76714;Ron Filipek;Ron;Filipek;False
1318;76715;Greg Fillmore;Greg;Fillmore;False
1319;76716;Hank Finkel;Hank;Finkel;False
1320;714;Michael Finley;Michael;Finley;False
1321;76717;Danny Finn;Danny;Finn;False
1322;1627827;Dorian Finney-Smith;Dorian;Finney-Smith;True
1323;900;Matt Fish;Matt;Fish;False
1324;965;Derek Fisher;Derek;Fisher;False
1325;2809;Gerald Fitch;Gerald;Fitch;False
1326;1630238;Malik Fitts;Malik;Fitts;True
1327;76720;Bob Fitzgerald;Bob;Fitzgerald;False
1328;76719;Dick Fitzgerald;Dick;Fitzgerald;False
1329;2033;Marcus Fizer;Marcus;Fizer;False
1330;76721;Jerry Fleishman;Jerry;Fleishman;False
1331;76722;Al Fleming;Al;Fleming;False
1332;76723;Ed Fleming;Ed;Fleming;False
1333;313;Vern Fleming;Vern;Fleming;False
1334;2784;Luis Flores;Luis;Flores;False
1335;76725;Bruce Flowers;Bruce;Flowers;False
1336;76726;Sleepy Floyd;Sleepy;Floyd;False
1337;201938;Jonny Flynn;Jonny;Flynn;False
1338;1630201;Malachi Flynn;Malachi;Flynn;True
1339;76727;Mike Flynn;Mike;Flynn;False
1340;76728;Larry Fogle;Larry;Fogle;False
1341;76729;Jack Foley;Jack;Foley;False
1342;1829;Ike Fontaine;Ike;Fontaine;False
1343;76731;Levi Fontaine;Levi;Fontaine;False
1344;1631323;Simone Fontecchio;Simone;Fontecchio;True
1345;202880;Jeff Foote;Jeff;Foote;False
1346;1627854;Bryn Forbes;Bryn;Forbes;True
1347;201814;Gary Forbes;Gary;Forbes;False
1348;1630758;Aleem Ford;Aleem;Ford;False
1349;76732;Alphonso Ford;Alphonso;Ford;False
1350;2228;Alton Ford;Alton;Ford;False
1351;76733;Chris Ford;Chris;Ford;False
1352;76734;Don Ford;Don;Ford;False
1353;76735;Jake Ford;Jake;Ford;False
1354;76736;Phil Ford;Phil;Ford;False
1355;101213;Sharrod Ford;Sharrod;Ford;False
1356;726;Sherell Ford;Sherell;Ford;False
1357;2551;T.J. Ford;T.J.;Ford;False
1358;76738;Donnie Forman;Donnie;Forman;False
1359;76739;Bayard Forrest;Bayard;Forrest;False
1360;1630235;Trent Forrest;Trent;Forrest;True
1361;2218;Joseph Forte;Joseph;Forte;False
1362;202622;Courtney Fortson;Courtney;Fortson;False
1363;1504;Danny Fortson;Danny;Fortson;False
1364;76740;Fred Foster;Fred;Foster;False
1365;323;Greg Foster;Greg;Foster;False
1366;1902;Jeff Foster;Jeff;Foster;False
1367;76742;Rod Foster;Rod;Foster;False
1368;1630701;Michael Foster Jr.;Michael;Foster Jr.;True
1369;2238;Antonis Fotsis;Antonis;Fotsis;False
1370;203095;Evan Fournier;Evan;Fournier;True
1371;76744;Larry Foust;Larry;Foust;False
1372;76745;Jerry Fowler;Jerry;Fowler;False
1373;1762;Tremaine Fowlkes;Tremaine;Fowlkes;False
1374;1628368;De'Aaron Fox;De'Aaron;Fox;True
1375;76746;Harold Fox;Harold;Fox;False
1376;76747;Jim Fox;Jim;Fox;False
1377;296;Rick Fox;Rick;Fox;False
1378;200751;Randy Foye;Randy;Foye;False
1379;1502;Adonal Foyle;Adonal;Foyle;False
1380;2499;Richie Frahm;Richie;Frahm;False
1381;1883;Steve Francis;Steve;Francis;False
1382;76748;Tellis Frank;Tellis;Frank;False
1383;76749;Nat Frankel;Nat;Frankel;False
1384;203479;Jamaal Franklin;Jamaal;Franklin;False
1385;1629606;Robert Franks;Robert;Franks;False
1386;204025;Tim Frazier;Tim;Frazier;False
1387;76750;Walt Frazier;Walt;Frazier;False
1388;76751;Will Frazier;Will;Frazier;False
1389;1626187;Michael Frazier II;Michael;Frazier II;False
1390;1628982;Melvin Frazier Jr.;Melvin;Frazier Jr.;False
1391;76752;Anthony Frederick;Anthony;Frederick;False
1392;202690;Jimmer Fredette;Jimmer;Fredette;False
1393;76753;World Free;World;Free;False
1394;202683;Enes Freedom;Enes;Freedom;False
1395;200777;Joel Freeland;Joel;Freeland;False
1396;76754;Donnie Freeman;Donnie;Freeman;False
1397;76755;Gary Freeman;Gary;Freeman;False
1398;76756;Rod Freeman;Rod;Freeman;False
1399;2782;Matt Freije;Matt;Freije;False
1400;76757;Frido Frey;Frido;Frey;False
1401;76758;Larry Friend;Larry;Friend;False
1402;76759;Pat Frink;Pat;Frink;False
1403;76760;Jim Fritsche;Jim;Fritsche;False
1404;101112;Channing Frye;Channing;Frye;False
1405;76761;Bernie Fryer;Bernie;Fryer;False
1406;76762;Frank Fucarino;Frank;Fucarino;False
1407;76763;Herm Fuetsch;Herm;Fuetsch;False
1408;76764;Joe Fulks;Joe;Fulks;False
1409;2673;Hiram Fuller;Hiram;Fuller;False
1410;957;Todd Fuller;Todd;Fuller;False
1411;76765;Tony Fuller;Tony;Fuller;False
1412;1628365;Markelle Fultz;Markelle;Fultz;True
1413;1444;Lawrence Funderburke;Lawrence;Funderburke;False
1414;76767;Terry Furlow;Terry;Furlow;False
1415;76768;Billy Gabor;Billy;Gabor;False
1416;1629117;Wenyen Gabriel;Wenyen;Gabriel;True
1417;203583;Abdul Gaddy;Abdul;Gaddy;True
1418;2429;Dan Gadzuric;Dan;Gadzuric;False
1419;202070;Tony Gaffney;Tony;Gaffney;False
1420;1629655;Daniel Gafford;Daniel;Gafford;True
1421;101184;Deng Gai;Deng;Gai;False
1422;76769;Elmer R. Gainer;Elmer R.;Gainer;False
1423;76770;Corey Gaines;Corey;Gaines;False
1424;2558;Reece Gaines;Reece;Gaines;False
1425;202178;Sundiata Gaines;Sundiata;Gaines;False
1426;76771;Mike Gale;Mike;Gale;False
1427;76772;Chad Gallagher;Chad;Gallagher;False
1428;76773;Harry Gallatin;Harry;Gallatin;False
1429;201568;Danilo Gallinari;Danilo;Gallinari;True
1430;204038;Langston Galloway;Langston;Galloway;True
1431;76774;Dave Gambee;Dave;Gambee;False
1432;333;Kevin Gamble;Kevin;Gamble;False
1433;76776;Bob Gantt;Bob;Gantt;False
1434;200816;Jorge Garbajosa;Jorge;Garbajosa;False
1435;2092;Ruben Garces;Ruben;Garces;False
1436;2682;Alex Garcia;Alex;Garcia;False
1437;101128;Francisco Garcia;Francisco;Garcia;False
1438;76778;Earl Gardner;Earl;Gardner;False
1439;201242;Thomas Gardner;Thomas;Gardner;False
1440;76779;Vern Gardner;Vern;Gardner;False
1441;76780;Jack Garfinkel;Jack;Garfinkel;False
1442;1627868;Patricio Garino;Patricio;Garino;False
1443;1629636;Darius Garland;Darius;Garland;True
1444;76781;Gary Garland;Gary;Garland;False
1445;76782;Winston Garland;Winston;Garland;False
1446;76783;Dick Garmaker;Dick;Garmaker;False
1447;1612;Chris Garner;Chris;Garner;False
1448;76785;Bill Garnett;Bill;Garnett;False
1449;708;Kevin Garnett;Kevin;Garnett;False
1450;1831;Marlon Garnett;Marlon;Garnett;False
1451;1628656;Billy Garrett;Billy;Garrett;False
1452;76786;Calvin Garrett;Calvin;Garrett;False
1453;1051;Dean Garrett;Dean;Garrett;False
1454;203197;Diante Garrett;Diante;Garrett;False
1455;76788;Eldo Garrett;Eldo;Garrett;False
1456;1630585;Marcus Garrett;Marcus;Garrett;True
1457;76789;Rowland Garrett;Rowland;Garrett;False
1458;76790;Tom Garrick;Tom;Garrick;False
1459;76791;John Garris;John;Garris;False
1460;1619;Kiwane Garris;Kiwane;Garris;False
1461;1727;Pat Garrity;Pat;Garrity;False
1462;1630586;Usman Garuba;Usman;Garuba;True
1463;76793;Jim Garvin;Jim;Garvin;False
1464;1630568;Luka Garza;Luka;Garza;True
1465;201188;Marc Gasol;Marc;Gasol;False
1466;2200;Pau Gasol;Pau;Gasol;False
1467;76794;Frank Gates;Frank;Gates;False
1468;423;Chris Gatling;Chris;Gatling;False
1469;930;Kenny Gattison;Kenny;Gattison;False
1470;200752;Rudy Gay;Rudy;Gay;True
1471;76797;Ed Gayda;Ed;Gayda;False
1472;1845;Andrew Gaze;Andrew;Gaze;False
1473;1627771;Michael Gbinije;Michael;Gbinije;False
1474;1002;Reggie Geary;Reggie;Geary;False
1475;202087;Alonzo Gee;Alonzo;Gee;False
1476;761;Matt Geiger;Matt;Geiger;False
1477;101153;Mickael Gelabale;Mickael;Gelabale;False
1478;1904;Devean George;Devean;George;False
1479;76800;Jack George;Jack;George;False
1480;202331;Paul George;Paul;George;True
1481;76801;Tate George;Tate;George;False
1482;1627875;Marcus Georges-Hunt;Marcus;Georges-Hunt;False
1483;76802;Gus Gerard;Gus;Gerard;False
1484;76803;Derrick Gervin;Derrick;Gervin;False
1485;76804;George Gervin;George;Gervin;False
1486;76805;Gorham Getchell;Gorham;Getchell;False
1487;76806;John Gianelli;John;Gianelli;False
1488;76807;Dick Gibbs;Dick;Gibbs;False
1489;200789;Daniel Gibson;Daniel;Gibson;False
1490;76808;Dee Gibson;Dee;Gibson;False
1491;1626780;Jonathan Gibson;Jonathan;Gibson;False
1492;76809;Mel Gibson;Mel;Gibson;False
1493;76810;Mike Gibson;Mike;Gibson;False
1494;201959;Taj Gibson;Taj;Gibson;True
1495;76811;Ward Gibson;Ward;Gibson;False
1496;201592;J.R. Giddens;J.R.;Giddens;False
1497;1630581;Josh Giddey;Josh;Giddey;True
1498;201821;Trey Gilder;Trey;Gilder;False
1499;1628385;Harry Giles III;Harry;Giles III;False
1500;1628983;Shai Gilgeous-Alexander;Shai;Gilgeous-Alexander;True
1501;1630264;Anthony Gill;Anthony;Gill;True
1502;2109;Eddie Gill;Eddie;Gill;False
1503;383;Kendall Gill;Kendall;Gill;False
1504;76812;Ben Gillery;Ben;Gillery;False
1505;1631221;Collin Gillespie;Collin;Gillespie;True
1506;1630273;Freddie Gillespie;Freddie;Gillespie;False
1507;76813;Gene Gillette;Gene;Gillette;False
1508;288;Armen Gilliam;Armen;Gilliam;False
1509;76815;Herm Gilliam;Herm;Gilliam;False
1510;600014;Artis Gilmore;Artis;Gilmore;False
1511;76817;Walt Gilmore;Walt;Gilmore;False
1512;76818;Chuck Gilmur;Chuck;Gilmur;False
1513;1938;Manu Ginobili;Manu;Ginobili;False
1514;1921;Gordan Giricek;Gordan;Giricek;False
1515;76819;Jack Givens;Jack;Givens;False
1516;202148;Mickell Gladness;Mickell;Gladness;False
1517;76820;George Glamack;George;Glamack;False
1518;76821;Gerald Glass;Gerald;Glass;False
1519;76822;Mike Glenn;Mike;Glenn;False
1520;76823;Norman Glick;Norman;Glick;False
1521;76824;Georgi Glouchkov;Georgi;Glouchkov;False
1522;76825;Clarence Glover;Clarence;Glover;False
1523;1901;Dion Glover;Dion;Glover;False
1524;2601;Andreas Glyniadakis;Andreas;Glyniadakis;False
1525;76826;Mike Gminski;Mike;Gminski;False
1526;203497;Rudy Gobert;Rudy;Gobert;True
1527;76827;Dan Godfread;Dan;Godfread;False
1528;76828;Tom Gola;Tom;Gola;False
1529;1631371;Grant Golden;Grant;Golden;True
1530;76829;Ben Goldfaden;Ben;Goldfaden;False
1531;924;Anthony Goldwire;Anthony;Goldwire;False
1532;101155;Ryan Gomes;Ryan;Gomes;False
1533;76830;Glen Gondrezick;Glen;Gondrezick;False
1534;76831;Grant Gondrezick;Grant;Gondrezick;False
1535;2400;Drew Gooden;Drew;Gooden;False
1536;76832;Gail Goodrich;Gail;Goodrich;False
1537;1864;Steve Goodrich;Steve;Goodrich;False
1538;203462;Archie Goodwin;Archie;Goodwin;False
1539;1629164;Brandon Goodwin;Brandon;Goodwin;False
1540;1630692;Jordan Goodwin;Jordan;Goodwin;True
1541;76833;Wilfred Goodwin;Wilfred;Goodwin;False
1542;203932;Aaron Gordon;Aaron;Gordon;True
1543;2732;Ben Gordon;Ben;Gordon;False
1544;204079;Drew Gordon;Drew;Gordon;False
1545;201569;Eric Gordon;Eric;Gordon;True
1546;76834;Lancaster Gordon;Lancaster;Gordon;False
1547;76835;Paul Gordon;Paul;Gordon;False
1548;101162;Marcin Gortat;Marcin;Gortat;False
1549;76836;Leo Gottlieb;Leo;Gottlieb;False
1550;202726;Andrew Goudelock;Andrew;Goudelock;False
1551;76837;Bato Govedarica;Bato;Govedarica;False
1552;76838;Joe Graboski;Joe;Graboski;False
1553;76839;Ricky Grace;Ricky;Grace;False
1554;1628984;Devonte' Graham;Devonte';Graham;True
1555;37;Greg Graham;Greg;Graham;False
1556;101121;Joey Graham;Joey;Graham;False
1557;76843;Mal Graham;Mal;Graham;False
1558;76841;Orlando Graham;Orlando;Graham;False
1559;76842;Paul Graham;Paul;Graham;False
1560;101211;Stephen Graham;Stephen;Graham;False
1561;1626203;Treveon Graham;Treveon;Graham;False
1562;76844;Jim Grandholm;Jim;Grandholm;False
1563;97;Ronnie Grandison;Ronnie;Grandison;False
1564;101122;Danny Granger;Danny;Granger;False
1565;76847;Stewart Granger;Stewart;Granger;False
1566;258;Brian Grant;Brian;Grant;False
1567;76850;Bud Grant;Bud;Grant;False
1568;202;Gary Grant;Gary;Grant;False
1569;285;Greg Grant;Greg;Grant;False
1570;265;Harvey Grant;Harvey;Grant;False
1571;270;Horace Grant;Horace;Grant;False
1572;203924;Jerami Grant;Jerami;Grant;True
1573;1626170;Jerian Grant;Jerian;Grant;False
1574;76852;Josh Grant;Josh;Grant;False
1575;1514;Paul Grant;Paul;Grant;False
1576;76853;Travis Grant;Travis;Grant;False
1577;1629055;Donte Grantham;Donte;Grantham;False
1578;76854;Don Grate;Don;Grate;False
1579;76855;Butch Graves;Butch;Graves;False
1580;1629755;Hassani Gravett;Hassani;Gravett;False
1581;201189;Aaron Gray;Aaron;Gray;False
1582;1070;Devin Gray;Devin;Gray;False
1583;1516;Ed Gray;Ed;Gray;False
1584;1026;Evric Gray;Evric;Gray;False
1585;76859;Gary Gray;Gary;Gray;False
1586;1627982;Josh Gray;Josh;Gray;False
1587;76860;Leonard Gray;Leonard;Gray;False
1588;1630564;RaiQuan Gray;RaiQuan;Gray;True
1589;76861;Stuart Gray;Stuart;Gray;False
1590;76862;Sylvester Gray;Sylvester;Gray;False
1591;76863;Wyndol Gray;Wyndol;Gray;False
1592;81;Jeff Grayer;Jeff;Grayer;False
1593;76865;Bob Greacen;Bob;Greacen;False
1594;920;A.C. Green;A.C.;Green;False
1595;1631260;A.J. Green;A.J.;Green;True
1596;201980;Danny Green;Danny;Green;True
1597;101209;Devin Green;Devin;Green;False
1598;203110;Draymond Green;Draymond;Green;True
1599;203475;Erick Green;Erick;Green;False
1600;101123;Gerald Green;Gerald;Green;False
1601;203210;JaMychal Green;JaMychal;Green;True
1602;1630224;Jalen Green;Jalen;Green;True
1603;1629750;Javonte Green;Javonte;Green;True
1604;201145;Jeff Green;Jeff;Green;True
1605;76867;Johnny Green;Johnny;Green;False
1606;1630182;Josh Green;Josh;Green;True
1607;76868;Ken Green;Ken;Green;False
1608;76869;Kenny Green;Kenny;Green;False
1609;600011;Lamar Green;Lamar;Green;False
1610;1036;Litterial Green;Litterial;Green;False
1611;76872;Luther Green;Luther;Green;False
1612;76873;Mike Green;Mike;Green;False
1613;76874;Rickey Green;Rickey;Green;False
1614;76875;Sean Green;Sean;Green;False
1615;76877;Si Green;Si;Green;False
1616;76876;Sidney Green;Sidney;Green;False
1617;76878;Steve Green;Steve;Green;False
1618;201192;Taurean Green;Taurean;Green;False
1619;76879;Tommy Green;Tommy;Green;False
1620;2584;Willie Green;Willie;Green;False
1621;201590;Donte Greene;Donte;Greene;False
1622;101158;Orien Greene;Orien;Greene;False
1623;76880;Jerry Greenspan;Jerry;Greenspan;False
1624;76881;David Greenwood;David;Greenwood;False
1625;76882;Hal Greer;Hal;Greer;False
1626;2696;Lynn Greer;Lynn;Greer;False
1627;76883;Gary Gregor;Gary;Gregor;False
1628;76884;Claude Gregory;Claude;Gregory;False
1629;76885;John Greig;John;Greig;False
1630;76886;Norm Grekin;Norm;Grekin;False
1631;76887;Kevin Grevey;Kevin;Grevey;False
1632;1631100;AJ Griffin;AJ;Griffin;True
1633;1559;Adrian Griffin;Adrian;Griffin;False
1634;201933;Blake Griffin;Blake;Griffin;True
1635;2204;Eddie Griffin;Eddie;Griffin;False
1636;76888;Greg Griffin;Greg;Griffin;False
1637;76889;Paul Griffin;Paul;Griffin;False
1638;201981;Taylor Griffin;Taylor;Griffin;False
1639;76890;Darrell Griffith;Darrell;Griffith;False
1640;76891;Chuck Grigsby;Chuck;Grigsby;False
1641;1629656;Quentin Grimes;Quentin;Grimes;True
1642;1575;Derek Grimm;Derek;Grimm;False
1643;76893;George Grimshaw;George;Grimshaw;False
1644;76894;Dick Groat;Dick;Groat;False
1645;76895;Bob Gross;Bob;Gross;False
1646;76896;Jerry Grote;Jerry;Grote;False
1647;76897;Alex Groza;Alex;Groza;False
1648;101219;Anthony Grundy;Anthony;Grundy;False
1649;76899;Ernie Grunfeld;Ernie;Grunfeld;False
1650;76900;Gene Guarilia;Gene;Guarilia;False
1651;76901;Petur Gudmundsson;Petur;Gudmundsson;False
1652;1629741;Marko Guduric;Marko;Guduric;False
1653;76902;Richie Guerin;Richie;Guerin;False
1654;1631338;Mouhamadou Gueye;Mouhamadou;Gueye;True
1655;339;Tom Gugliotta;Tom;Gugliotta;False
1656;76903;Andres Guibert;Andres;Guibert;False
1657;76904;Jay Guidinger;Jay;Guidinger;False
1658;76905;Coulby Gunther;Coulby;Gunther;False
1659;76906;Dave Gunther;Dave;Gunther;False
1660;76907;Al Guokas;Al;Guokas;False
1661;76908;Matt Guokas;Matt;Guokas;False
1662;76909;Matt Guokas;Matt;Guokas;False
1663;203268;Jorge Gutierrez;Jorge;Gutierrez;False
1664;1629657;Kyle Guy;Kyle;Guy;False
1665;2062;A.J. Guyton;A.J.;Guyton;False
1666;2775;Ha Seung-jin;;Ha Seung-jin;False
1667;1629060;Rui Hachimura;Rui;Hachimura;True
1668;76910;Rudy Hackett;Rudy;Hackett;False
1669;201632;Hamed Haddadi;Hamed;Haddadi;False
1670;76911;Scott Haffner;Scott;Haffner;False
1671;76912;Cliff Hagan;Cliff;Hagan;False
1672;76913;Glenn Hagan;Glenn;Hagan;False
1673;1630204;Ashton Hagans;Ashton;Hagans;False
1674;76914;Bob Hahn;Bob;Hahn;False
1675;76915;Al Hairston;Al;Hairston;False
1676;76916;Happy Hairston;Happy;Hairston;False
1677;76917;Lindsay Hairston;Lindsay;Hairston;False
1678;201612;Malik Hairston;Malik;Hairston;False
1679;203798;PJ Hairston;PJ;Hairston;False
1680;2409;Marcus Haislip;Marcus;Haislip;False
1681;76918;Chuck Halbert;Chuck;Halbert;False
1682;76919;Harvey Halbrook;Harvey;Halbrook;False
1683;76920;Bruce Hale;Bruce;Hale;False
1684;917;Jack Haley;Jack;Haley;False
1685;1630169;Tyrese Haliburton;Tyrese;Haliburton;True
1686;76922;Shaler Halimon;Shaler;Halimon;False
1687;1628985;Devon Hall;Devon;Hall;False
1688;1629743;Donta Hall;Donta;Hall;False
1689;1631160;Jordan Hall;Jordan;Hall;True
1690;1630221;Josh Hall;Josh;Hall;False
1691;200837;Mike Hall;Mike;Hall;False
1692;1629788;Tyler Hall;Tyler;Hall;True
1693;76923;Jeff Halliburton;Jeff;Halliburton;False
1694;1032;Darvin Ham;Darvin;Ham;False
1695;984;Steve Hamer;Steve;Hamer;False
1696;76925;Dale Hamilton;Dale;Hamilton;False
1697;1627772;Daniel Hamilton;Daniel;Hamilton;False
1698;76926;Dennis Hamilton;Dennis;Hamilton;False
1699;202706;Jordan Hamilton;Jordan;Hamilton;False
1700;203120;Justin Hamilton;Justin;Hamilton;False
1701;76927;Ralph Hamilton;Ralph;Hamilton;False
1702;1888;Richard Hamilton;Richard;Hamilton;False
1703;76928;Roylee Hamilton;Roylee;Hamilton;False
1704;76929;Steve Hamilton;Steve;Hamilton;False
1705;2347;Tang Hamilton;Tang;Hamilton;False
1706;676;Thomas Hamilton;Thomas;Hamilton;False
1707;1985;Zendon Hamilton;Zendon;Hamilton;False
1708;903;Geert Hammink;Geert;Hammink;False
1709;67;Tom Hammonds;Tom;Hammonds;False
1710;1627773;AJ Hammons;AJ;Hammons;False
1711;1630181;R.J. Hampton;R.J.;Hampton;True
1712;241;Darrin Hancock;Darrin;Hancock;False
1713;1052;Ben Handlogten;Ben;Handlogten;False
1714;76935;Cecil Hankins;Cecil;Hankins;False
1715;76936;Phil Hankinson;Phil;Hankinson;False
1716;1628605;Dusty Hannahs;Dusty;Hannahs;False
1717;76937;Alex Hannum;Alex;Hannum;False
1718;76938;Don Hanrahan;Don;Hanrahan;False
1719;76939;Rollen Hans;Rollen;Hans;False
1720;203162;Ben Hansbrough;Ben;Hansbrough;False
1721;201946;Tyler Hansbrough;Tyler;Hansbrough;False
1722;76942;Bob Hansen;Bob;Hansen;False
1723;76940;Glenn Hansen;Glenn;Hansen;False
1724;76941;Lars Hansen;Lars;Hansen;False
1725;2580;Travis Hansen;Travis;Hansen;False
1726;1682;Reggie Hanson;Reggie;Hanson;False
